;instance;makespans;result;models;models_more;time_total;time_unsat
25;26_3_29_L.lp.out;[8087, 7963, 7912, 7404, 5387, 5116, 4896, 4596, 4578, 4557, 4449, 4118, 4028, 3913, 3816, 3791, 3790, 3744, 3718, 3640, 3638, 3634, 3620, 3598, 3584, 3556, 3547, 3541, 3500];FEASIBLE;29;True;299.991;0.0
26;27_3_42_L.lp.out;[11232, 11219, 11217, 11170, 10944, 10796, 10735, 10662, 10457, 10372, 10356, 10309, 10292, 10250, 10207, 10178, 10102, 10096, 10068, 9900, 9663, 9382, 9177, 9145, 8837, 8832, 8634, 8557, 8540, 8296, 8162, 8150, 8146, 8104, 8059, 7614, 7526, 7473, 7434, 7407];FEASIBLE;40;True;299.97;0.0
27;28_3_28_L.lp.out;[7387, 7349, 7271, 7252, 7178, 7094, 7040, 6825, 6818, 6807, 6737, 6661, 6622, 6606, 6471, 6424, 6284, 6207, 6131, 6130, 6025, 5984, 5970, 5968, 5953, 5896, 5842, 5706, 5580, 5529, 5494, 5490, 5445, 5393, 5389, 5364, 5316, 5292, 5237, 5202, 5125, 5030, 5008, 4950, 4842, 4829, 4729, 4561, 4545, 4525, 4466, 4410, 4398, 4395, 4358, 4309, 4171, 4153, 4149, 4123, 4001, 3999, 3992, 3964, 3952, 3948, 3944, 3926, 3862, 3796, 3771, 3721, 3714, 3710, 3706, 3685, 3679, 3659, 3630, 3621, 3581, 3567, 3520, 3513, 3485, 3473, 3467, 3438, 3394, 3318, 3312, 3220, 3207, 3188, 3186, 3169, 3136, 3127, 3094, 3073, 3068, 3064, 3034, 3008, 3007, 2987];FEASIBLE;106;True;299.964;0.0
28;29_3_34_L.lp.out;[11746, 11726, 11413, 11275, 11213, 11148, 11017, 11010, 11003, 10963, 10614, 10612, 10481, 10462, 10438, 10421, 10415, 10261, 10214, 10173, 10167, 10079, 10076, 9900, 9866, 9857, 9834, 9833, 9832, 9441, 9409, 9394, 9354, 9267, 9216, 9182, 9172, 8899, 8834, 8626, 8451, 8415, 8104, 8054, 8033, 7968, 7795, 7774, 7709, 7635, 7614, 7447];FEASIBLE;52;True;299.974;0.0
29;30_3_24_L.lp.out;[5903, 4903, 4014, 3941, 3706, 3690, 3489, 3409, 3216, 3179, 3147, 3133, 3132, 3122, 3074, 3032, 2945, 2903];FEASIBLE;18;True;299.995;0.0
30;31_3_30_L.lp.out;[9735, 9683, 9634, 9492, 9366, 9361, 9317, 9282, 9280, 9212, 9184, 9109, 9085, 8934, 8855, 8844, 8694, 8534, 8513, 8500, 8323, 8302, 8292, 8286, 7919, 7871, 7845, 7836, 7494, 7282, 7256, 7091, 7078, 7050, 6961, 6837, 6750, 6656, 6645, 6574, 6440, 6435, 6312, 6309, 6288, 6242, 6231];FEASIBLE;47;True;299.983;0.0
31;32_3_26_L.lp.out;[6701, 6649, 6640, 5544, 5531, 5168, 4952, 4899, 4796, 4674, 4523, 4514, 4506, 4441, 4003, 3999, 3989, 3958, 3725, 3675, 3671, 3653, 3650, 3532, 3484, 3474, 3440];FEASIBLE;27;True;299.992;0.0
32;33_3_5_L.lp.out;[1687, 1159, 1048, 1016, 1005, 862, 773, 714, 677];OPTIMAL;9;False;0.043;0.001
33;34_3_12_L.lp.out;[2961, 2538, 2215, 2130, 2058, 1721, 1675, 1626, 1619, 1618, 1576, 1506, 1492, 1487, 1465, 1459, 1437, 1432, 1431, 1352, 1319];OPTIMAL;21;False;0.66;0.237
34;35_3_44_L.lp.out;[12235, 12069, 11843, 11540, 11527, 11507, 11142, 10505, 10128, 9891, 9857, 9774, 9662, 9646, 9644, 9599, 9577, 9565, 9505, 9483, 8980, 8807, 8697, 8358, 8276, 8242, 8214, 8201, 8191, 8078];FEASIBLE;30;True;299.98;0.0
35;36_3_44_L.lp.out;[12215, 12165, 12078, 12009, 11969, 9729, 9499, 9113, 9092, 9055, 9036, 8687, 8681, 8650, 8639, 8568, 8560, 8538];FEASIBLE;18;True;299.988;0.0
36;37_3_31_L.lp.out;[8532, 8410, 8144, 8040, 7878, 7861, 7736, 7732, 7598, 7522, 7430, 7384, 7331, 7277, 7244, 7125, 7111, 7067, 6845, 6731, 6681, 6548, 6399, 6216, 5785];FEASIBLE;25;True;299.99;0.0
37;38_3_44_L.lp.out;[16027, 15997, 15964, 14898, 14881, 14838, 14571, 14333, 13851, 12987, 12936, 12877, 12771, 12572, 12505, 12492, 12483, 12454, 12431, 12420, 12412, 12386, 12009, 11978, 11933, 11923, 11738, 11677, 11671, 11485, 11448, 11323, 11318, 11243, 11240, 11230, 10878, 10865, 10342, 10085, 9769, 9614, 9596, 9589, 9588, 9492, 9467, 9430, 9118, 9017, 8984, 8919, 8861, 8682, 8670];FEASIBLE;55;True;299.952;0.0
38;39_3_24_L.lp.out;[7213, 7159, 6840, 6782, 6757, 6680, 6576, 6502, 6472, 6440, 6406, 6389, 6350, 6323, 6314, 6232, 6143, 6071, 6039, 6020, 5951, 5940, 5864, 5782, 5736, 5692, 5598, 5557, 5414, 5412, 5404, 5399, 5394, 5343, 5336, 5294, 5190, 4972, 4934, 4917, 4830, 4825, 4823, 4776, 4657, 4652, 4506, 4470, 4403, 4397, 4335, 4277, 4111, 4052, 4008, 3743, 3738, 3688, 3653, 3602, 3585, 3529, 3475, 3430, 3331, 3313, 3306, 3295, 3271, 3217, 3214, 3157, 3054, 3048, 3039, 2985, 2970, 2967, 2943, 2925, 2911, 2906];FEASIBLE;82;True;299.977;0.0
39;40_3_28_L.lp.out;[8573, 8382, 8125, 8114, 8101, 8077, 8041, 7961, 7936, 7888, 7875, 7873, 7854, 7829, 7810, 7591, 7575, 7563, 7547, 7515, 7506, 7469, 7409, 7354, 7329, 7257, 7227, 7199, 7139, 7108, 7106, 6841, 6763, 6665, 6437, 6307, 6260, 5970, 5936];FEASIBLE;39;True;299.986;0.0
40;41_3_38_L.lp.out;[11952, 11907, 11853, 11836, 11698, 11628, 11589, 11574, 11432, 11346, 11219, 11187, 11178, 10971, 10885, 10434, 10370, 10346, 10273, 10271, 10263, 10186, 9877, 9669, 9581, 9438, 9066, 9032, 8992, 8942, 8923, 8896, 8706, 8588, 8431, 8250, 8231, 8070, 8033, 7861, 7836, 7670, 7572, 7486, 7317, 7141, 6976, 6948, 6830, 6818, 6699, 6668, 6650];FEASIBLE;53;True;299.967;0.0
41;42_3_38_L.lp.out;[13327, 13275, 13243, 13215, 13130, 13113, 13073, 12554, 12466, 12306, 12110, 12104, 11652, 11584, 11563, 11287, 11122, 11042, 10960, 10831, 10485, 10374, 10323, 10129, 10031, 9957, 9887, 9834, 9808, 9508, 9415, 9327, 9222, 9187, 9131, 9103, 8993, 8886, 8865, 8836, 8771, 8763];FEASIBLE;42;True;299.975;0.0
