;instance;makespans;result;models;models_more;time_total;time_unsat
50;51_3_46_H.lp.out;[16695, 16540, 16259, 16143, 16137, 15896, 15788, 15750, 15727, 15714, 15682, 15527, 15411, 15399, 15376, 15318, 15296, 15232, 15220, 14856, 14826, 14802, 14801, 14745, 14734, 14644, 14559, 14556, 14488, 14145, 14122, 13965, 13964, 13887, 13885, 13606, 13554, 13551, 13545, 13502, 13453, 13416, 13394, 13391];FEASIBLE;44;True;299.966;0.0
51;52_3_37_H.lp.out;[12236, 12211, 11507, 11025, 10438, 10340, 10175, 10170, 10158, 10099, 10058, 9999, 9994, 9990, 9935, 9913, 9894, 9871, 9865, 9851, 9830, 9819, 9817, 9760, 9736, 9715, 9708, 9694, 9656, 9607, 9600, 9570, 9206, 9189, 9132, 9089, 9077, 9049, 9030, 9003, 8996, 8667, 8656, 8648, 8618, 8606, 8599, 8593, 8574, 8460, 8427, 8423, 8400, 8395, 8373, 8354, 8326, 8321, 8314, 8294, 8284, 8258, 8257, 8250, 8245, 8238];FEASIBLE;66;True;299.971;0.0
52;53_3_35_H.lp.out;[10922, 10870, 10863, 10665, 10636, 10620, 10145, 10006, 9956, 9908, 9895, 9629, 9616, 9416, 9409, 9360, 9292, 9248, 9228, 9096];FEASIBLE;20;True;299.992;0.0
53;54_3_41_H.lp.out;[12238, 12190, 12101, 11938, 11706, 11665, 11498, 11488, 11476, 11424, 11219, 11210, 11179, 10897, 10598, 10423, 10359, 10350, 10331, 10312, 10299, 10282, 10275, 10223, 10217, 10215, 10190, 10063, 9991, 9838, 9822, 9717, 9668, 9646, 9640, 9567, 9556, 9548, 9545, 9538, 9486, 9466, 9426, 9407, 9373, 9339, 9302, 9283, 9266, 9240, 9212, 9179, 9164, 9159, 9147, 9115, 9111, 9110, 9109, 9103, 9057, 9038, 9032, 9014, 8993];FEASIBLE;65;True;299.968;0.0
54;55_3_35_H.lp.out;[9458, 9429, 9425, 9129, 8598, 8594, 8587, 8568, 8494, 8438, 8293, 8253, 8191, 8116, 8053, 8027, 8021, 7996, 7967, 7944, 7932, 7924, 7907, 7823, 7808, 7779, 7749, 7728, 7499, 7368, 7352, 7340, 7242, 7227, 7163, 7153, 7108, 7094, 7082, 7072, 7048, 7012, 6988, 6921, 6869, 6803, 6649, 6604, 6603, 6573, 6556, 6538, 6483, 6481, 6480, 6471, 6442, 6433, 6430, 6399, 6397];FEASIBLE;61;True;299.975;0.0
55;56_3_33_H.lp.out;[12285, 12183, 12104, 11621, 11603, 11525, 11519, 11449, 11291, 10971, 10921, 10902, 10792, 10756, 10736, 10668, 10655, 10609, 10506, 10371, 10370, 10287, 10027, 9996, 9921, 9859, 9814, 9719, 9677, 9608, 9525, 9512, 9227, 9160, 9117, 9033, 8991, 8983, 8918, 8858, 8793, 8764, 8721, 8679, 8637, 8598, 8597, 8579, 8524, 8490, 8478, 8432, 8424, 8373, 8359, 8333, 8324, 8319, 8316, 8313, 8245, 8104, 8101, 7980, 7978, 7966, 7954, 7945];FEASIBLE;68;True;299.972;0.0
56;57_3_15_H.lp.out;[4828, 4162, 4115, 4098, 4043, 3972, 3943, 3912, 3892, 3888];FEASIBLE;10;True;299.999;0.0
57;58_3_24_H.lp.out;[8542, 8509, 8447, 8403, 8328, 8188, 8022, 7765, 7429, 7399, 7389, 7374, 7336, 7243, 7061, 7025, 7012, 6979, 6976, 6911, 6799, 6667, 6607, 6523, 6521, 6507, 6449, 6427, 6379, 6361, 6343, 6342, 6301, 6298, 6287, 6257, 6242, 6188, 6177, 6146, 6139, 6131, 6128, 6125, 6103, 6078, 6067, 6056, 6053, 6039, 6038, 6026, 6021, 6018, 6015, 6009, 6002, 5999];FEASIBLE;58;True;299.988;0.0
58;59_3_7_H.lp.out;[1358, 1228, 1201, 1200, 1161];OPTIMAL;5;False;0.069;0.016
59;60_3_40_H.lp.out;[14075, 13955, 13587, 13510, 13071, 12705, 12682, 12648, 11912, 11911, 11893, 11887, 11886, 11783, 11700, 11699, 11454, 11424, 11410, 11377, 11360, 11340, 11313, 11274, 11222, 11200, 11060, 11019, 11018, 10732, 10711, 10656, 10651, 10638, 10630, 10568, 10526, 10475, 10474, 10466, 10445, 10389, 10366, 10348, 10298, 10263, 10210, 10183, 10167, 10117, 10090, 10081, 10020, 10006, 9994, 9976, 9942, 9941, 9899];FEASIBLE;59;True;299.968;0.0
60;61_3_10_H.lp.out;[3603, 3240, 3213, 3140, 2990, 2867, 2865, 2864, 2820, 2815, 2811, 2808, 2799, 2787, 2774];FEASIBLE;15;True;299.999;0.0
61;62_3_49_H.lp.out;[14305, 14269, 14200, 14182, 14174, 14071, 13673, 13461, 13408, 13312, 13306, 13109, 13051, 13038, 13010, 12937, 12923, 12889, 12850, 12805, 12802, 12801, 12778, 12749, 12660, 12650, 12600, 12551, 12537, 12526, 12516, 12508, 12475, 12403, 12377, 12189, 12152, 12121, 12074, 11929, 11906, 11857, 11783, 11714, 11636, 11628, 11616, 11605, 11587, 11555, 11544, 11295, 11275, 11242, 11209, 11199, 11163, 11146, 11125, 11110, 11101, 11043, 11039, 11034, 11023, 11022, 10992, 10979, 10975, 10972, 10932, 10907, 10863, 10823, 10796, 10790, 10728, 10714, 10707, 10669, 10660, 10639, 10598, 10595, 10589, 10568, 10566, 10565];FEASIBLE;88;True;299.935;0.0
62;63_3_36_H.lp.out;[11998, 11982, 11832, 11804, 11279, 11243, 11180, 10891, 10829, 10763, 10730, 10631, 10575, 10538, 10240, 9958, 9910, 9817, 9782, 9775, 9723, 9703, 9658, 9630, 9597, 9442, 9395, 9336, 9308, 9258, 9241, 9215, 9160, 9153, 9026, 9007, 8944, 8924, 8922, 8919, 8914, 8897, 8890, 8863, 8806, 8798, 8792, 8767];FEASIBLE;48;True;299.978;0.0
63;64_3_20_H.lp.out;[5881, 5820, 5713, 5696, 5660, 5605, 5575, 5527, 5520, 5508, 5484, 5464, 5429, 5406, 5330, 5301, 5300];FEASIBLE;17;True;299.998;0.0
64;65_3_22_H.lp.out;[7087, 6944, 6783, 6615, 6442, 6398, 6396, 6213, 6080, 6034, 5701, 5659, 5616, 5600, 5581, 5529, 5473, 5455, 5454, 5444, 5428, 5411, 5405, 5333, 5315, 5255, 5239, 5196, 5176, 5162, 5161, 5158, 5143, 5123, 5098, 5079, 5075, 5064, 5045, 5038, 5032, 5027, 5017, 4978];FEASIBLE;44;True;299.992;0.0
65;66_3_31_H.lp.out;[9784, 9690, 9649, 9528, 9427, 9386, 8949, 8845, 8769, 8751, 8750, 8652, 8638, 8580, 8526, 8460, 8340, 8193, 8121, 8100, 8040, 8002, 8001, 7965, 7930, 7912, 7857, 7841, 7810, 7755, 7506, 7454, 7394, 7374, 7312, 7299, 7271, 7265, 7203, 7148, 7093, 7066, 7057, 7055, 7053, 7049, 7041, 7022, 7000, 6999, 6996, 6507, 6491, 6481, 6464, 6421, 6398, 6396, 6388, 6348, 6340, 6336, 6330, 6312, 6306, 6301, 6299];FEASIBLE;67;True;299.977;0.0
66;67_3_29_H.lp.out;[9835, 9743, 8976, 8877, 8834, 8808, 8794, 8784, 8757, 8702, 8571, 8500, 8470, 8460, 8456, 8396, 8374, 8347, 8340, 8312, 8295, 8287, 8261, 8253, 8237, 8235, 8226, 8220, 8214, 8194, 8178, 8144, 8115, 7991, 7937, 7897, 7886, 7855, 7852, 7850, 7849, 7825, 7677, 7665, 7633, 7592, 7589, 7566, 7538, 7507, 7500, 7496, 7485, 7466, 7462, 7432, 7426, 7416, 7396, 7395, 7352, 7302, 7298, 7295, 7252, 7251, 7094, 7082, 7055, 7028, 7001, 6994, 6981, 6974, 6955, 6950, 6947, 6936, 6923, 6913];FEASIBLE;80;True;299.979;0.0
67;68_3_48_H.lp.out;[16418, 16070, 16033, 16015, 15974, 15921, 15797, 15742, 15566, 15475, 15373, 15319, 15170, 14930, 14890, 14869, 14837, 14519, 14445, 14364, 14279, 14271, 14251, 14087, 14015, 13989, 13979, 13978, 13952, 13875, 13653, 13632, 13612, 13546, 13545, 13540, 13483, 13482, 13471, 13392, 13155, 13139, 13121, 13055, 13031, 12995, 12920, 12917, 12889, 12848];FEASIBLE;50;True;299.963;0.0
68;69_3_38_H.lp.out;[10762, 10638, 10575, 10416, 10390, 10345, 10284, 10245, 9990, 9894, 9882, 9868, 9729, 9658, 9589, 9528, 9494, 9228, 9173, 8925, 8922, 8903, 8874, 8745, 8663, 8656, 8643, 8614, 8591, 8586, 8579, 8431, 8378, 8325, 8270, 8266, 8257, 8254, 8153, 8012, 7985, 7969, 7967, 7941, 7936, 7930, 7901, 7899, 7895, 7872, 7849, 7817, 7809, 7766, 7748, 7724, 7708, 7672, 7671, 7666, 7535, 7528, 7524, 7505, 7493, 7482, 7476, 7459, 7444, 7441, 7439, 7434, 7418];FEASIBLE;73;True;299.967;0.0
69;70_3_28_H.lp.out;[10821, 10724, 10685, 10597, 10439, 10416, 10369, 10034, 10024, 9992, 9959, 9740, 9703, 9654, 9632, 9611, 9606, 9577, 9559, 9556, 9515, 9464, 9252, 9062, 8974, 8946, 8733, 8711, 8696, 8654, 8580, 8577, 8544, 8520, 8500, 8495, 8487, 8463, 8455, 8424, 8375, 8329, 8318, 8300, 7864, 7863, 7844, 7830, 7823, 7798, 7797, 7773, 7756, 7740, 7717, 7714, 7705, 7689, 7665, 7658, 7635];FEASIBLE;61;True;299.984;0.0
70;71_3_21_H.lp.out;[6391, 6374, 6121, 5975, 5861, 5627, 5578, 5022, 4988, 4883, 4842, 4831, 4819, 4766, 4740, 4720, 4652, 4606, 4583, 4503, 4466, 4458, 4361, 4346, 4343, 4284, 4251, 4197, 4174, 4159, 4155, 4148, 4144];FEASIBLE;33;True;299.995;0.0
71;72_3_19_H.lp.out;[6891, 6864, 6844, 6828, 6805, 6660, 6567, 6278, 6264, 6262, 6240, 6194, 6150, 6025, 6005, 5989, 5981, 5948, 5899, 5892, 5859, 5855, 5827, 5776, 5765, 5762, 5714, 5671, 5624, 5603, 5584, 5579, 5566, 5552, 5549, 5508, 5490, 5437, 5410, 5377, 5370, 5354, 5340, 5312, 5309, 5306, 5228, 5209, 5202, 5201, 5188, 5178, 5172, 5165, 5158];FEASIBLE;55;True;299.993;0.0
72;73_3_13_H.lp.out;[4375, 4347, 3836, 3692, 3467, 3390, 3378, 3372, 3362, 3347, 3339, 3302, 3290, 3226, 3110, 3099, 3069, 3067];FEASIBLE;18;True;299.998;0.0
73;74_3_6_H.lp.out;[2145, 2062, 1945, 1789, 1628, 1384, 1333, 1278];OPTIMAL;8;False;0.034;0.013
74;75_3_5_H.lp.out;[1364, 1256, 1248, 1204, 1125, 1049];OPTIMAL;6;False;0.021;0.003
75;76_3_35_H.lp.out;[10078, 10055, 9874, 9717, 9687, 9553, 9460, 9441, 9394, 9389, 9198, 9012, 8972, 8773, 8743, 8727, 8707, 8569, 8537, 8513, 8496, 8490, 8460, 8445, 8440, 8429, 8426, 8394, 8325, 8288, 8226, 8193, 8158, 8143, 8116, 8063, 8022, 8019, 8011, 8008, 7975, 7961, 7879, 7861, 7850, 7840, 7836, 7788, 7768, 7735, 7405, 7362];FEASIBLE;52;True;299.977;0.0
76;77_3_41_H.lp.out;[14451, 14428, 14423, 14413, 13699, 13660, 13640, 13593, 13577, 13559, 13463, 13317, 12956, 12927, 12926, 12595, 12551, 12505, 12482, 12451, 12450, 12356, 12345, 12306, 12199, 12172, 12162, 12152, 12062, 12035, 11797, 11786, 11739, 11731, 11705, 11664, 11655, 11618, 11615, 11583, 11399, 11390];FEASIBLE;42;True;299.976;0.0
77;78_3_32_H.lp.out;[11840, 11835, 11793, 11769, 11424, 11409, 11098, 11078, 10740, 10694, 10195, 10150, 9904, 9800, 9691, 9689, 9677, 9655, 9603, 9594, 9593, 9586, 9571, 9557, 9405, 9327, 9312, 9264, 9184, 9175, 9149, 9147, 8989, 8982, 8961, 8944, 8931, 8928, 8915, 8904, 8881, 8812, 8782, 8777, 8751, 8737, 8732, 8719, 8523, 8500, 8489, 8440, 8435, 8406, 8399, 8391, 8362, 8361, 8351, 8328];FEASIBLE;60;True;299.982;0.0
78;79_3_26_H.lp.out;[8051, 8006, 7944, 7942, 7898, 7862, 7654, 7627, 7474, 7326, 7318, 7292, 6993, 6964, 6818, 6720, 6689, 6653, 6577, 6375, 6354, 6340, 6304, 6280, 6258, 6213, 6187, 6183, 6148, 6081, 6011, 5950, 5940, 5935, 5914, 5870, 5861, 5832, 5817, 5779, 5741, 5736, 5735, 5724, 5704, 5687, 5673, 5661, 5652];FEASIBLE;49;True;299.988;0.0
79;80_3_12_H.lp.out;[3510, 3457, 3284, 3093, 3033, 2851, 2819, 2757, 2672, 2669, 2662, 2655, 2570, 2549, 2520, 2517, 2513, 2501, 2462, 2459, 2449];FEASIBLE;21;True;299.998;0.0
80;81_3_39_H.lp.out;[14171, 14031, 13859, 13835, 13677, 13631, 13394, 13103, 12590, 12566, 12557, 12425, 12376, 11940, 11908, 11903, 11889, 11848, 11682, 11657, 11606, 11588, 11586, 11560, 11141, 11107, 11085, 11056, 11047, 11000, 10987, 10929, 10899, 10854, 10831, 10800, 10786, 10756, 10745, 10703, 10688, 10437, 10396, 10379, 10339, 10319, 10217, 10197, 10196, 10167, 10166, 10144, 10133, 10120, 10118, 10114, 10042, 10040, 10025, 10009, 9990, 9977, 9976, 9955, 9944, 9942, 9941, 9908];FEASIBLE;68;True;299.966;0.0
